0 5
3.9688e-12 5
3.17504e-11 5
1.07158e-10 5
2.54003e-10 5
4.961e-10 5
8.57261e-10 5
1.3613e-09 5
2.03203e-09 5.00001
2.89326e-09 5.00001
3.9688e-09 5.00001
5.28248e-09 5.00001
6.85809e-09 5.00001
8.71946e-09 5.00001
1.08904e-08 5.00002
1.33947e-08 5.00002
1.62562e-08 5.00002
1.94987e-08 5.00002
2.3146e-08 5.00003
2.7222e-08 5.00003
3.17504e-08 5.00003
3.67551e-08 5.00004
4.22598e-08 5.00004
4.82884e-08 5.00004
5.48647e-08 5.00005
6.20125e-08 5.00005
6.97556e-08 5.00005
7.81178e-08 5.00006
8.7123e-08 5.00006
9.6795e-08 5.00007
1.07158e-07 5.00007
1.18234e-07 5.00008
1.30049e-07 5.00008
1.42627e-07 5.00009
1.55989e-07 5.00009
1.70162e-07 5.0001
1.85168e-07 5.0001
2.01031e-07 5.00011
2.17776e-07 5.00012
2.35425e-07 5.00012
2.54003e-07 5.00013
2.73533e-07 5.00014
2.9404e-07 5.00014
3.15547e-07 5.00015
3.38077e-07 5.00016
3.61656e-07 5.00016
3.86306e-07 5.00017
4.12051e-07 5.00018
4.38916e-07 5.00019
4.66924e-07 5.00019
4.96098e-07 5.0002
5.26463e-07 5.00021
5.58043e-07 5.00022
5.9086e-07 5.00023
6.2494e-07 5.00024
6.60306e-07 5.00024
6.96981e-07 5.00025
7.3499e-07 5.00026
7.74356e-07 5.00027
8.15103e-07 5.00028
8.57255e-07 5.00029
9.00836e-07 5.0003
9.4587e-07 5.00031
9.9238e-07 5.00032
1.04039e-06 5.00033
1.08992e-06 5.00034
1.14101e-06 5.00035
1.19366e-06 5.00036
1.24791e-06 5.00037
1.30378e-06 5.00039
1.36129e-06 5.0004
1.42046e-06 5.00041
1.48133e-06 5.00042
1.54392e-06 5.00043
1.60824e-06 5.00044
1.67432e-06 5.00046
1.74219e-06 5.00047
1.81187e-06 5.00048
1.88338e-06 5.00049
1.95675e-06 5.00051
2.032e-06 5.00052
2.10916e-06 5.00053
2.18824e-06 5.00054
2.26928e-06 5.00056
2.35229e-06 5.00057
2.43731e-06 5.00058
2.52434e-06 5.0006
2.61343e-06 5.00061
2.70459e-06 5.00063
2.79784e-06 5.00064
2.89321e-06 5.00066
2.99073e-06 5.00067
3.09041e-06 5.00068
3.19228e-06 5.0007
3.29637e-06 5.00072
3.40269e-06 5.00073
3.51128e-06 5.00075
3.62215e-06 5.00076
3.73534e-06 5.00078
3.85085e-06 5.00079
3.96873e-06 5.00081
4.08898e-06 5.00083
4.21164e-06 5.00084
4.33673e-06 5.00086
4.46427e-06 5.00088
4.59429e-06 5.00089
4.7268e-06 5.00091
4.86184e-06 5.00093
4.99943e-06 5.00094
5.13959e-06 5.00096
5.28235e-06 5.00098
5.42773e-06 5.001
5.57574e-06 5.00102
5.72643e-06 5.00103
5.87981e-06 5.00105
6.0359e-06 5.00107
6.19472e-06 5.00109
6.35632e-06 5.00111
6.52069e-06 5.00113
6.68788e-06 5.00115
6.8579e-06 5.00117
7.03077e-06 5.00118
7.20653e-06 5.0012
7.38519e-06 5.00122
7.56679e-06 5.00124
7.75133e-06 5.00126
7.93885e-06 5.00128
8.12937e-06 5.00131
8.32291e-06 5.00133
8.51951e-06 5.00135
8.71917e-06 5.00137
8.92193e-06 5.00139
9.12781e-06 5.00141
9.33683e-06 5.00143
9.54902e-06 5.00145
9.76439e-06 5.00147
9.98299e-06 5.0015
1.02048e-05 5.00152
1.04299e-05 5.00154
1.06583e-05 5.00156
1.089e-05 5.00159
1.1125e-05 5.00161
1.13634e-05 5.00163
1.16051e-05 5.00165
1.18503e-05 5.00168
1.20989e-05 5.0017
1.23509e-05 5.00172
1.26065e-05 5.00175
1.28655e-05 5.00177
1.3128e-05 5.0018
1.33941e-05 5.00182
1.36638e-05 5.00185
1.3937e-05 5.00187
1.42139e-05 5.00189
1.44944e-05 5.00192
1.47786e-05 5.00194
1.50665e-05 5.00197
1.53581e-05 5.00199
1.56534e-05 5.00202
1.59525e-05 5.00205
1.62554e-05 5.00207
1.65621e-05 5.0021
1.68726e-05 5.00212
1.7187e-05 5.00215
1.75052e-05 5.00218
1.78274e-05 5.0022
1.81535e-05 5.00223
1.84835e-05 5.00226
1.88176e-05 5.00228
1.91556e-05 5.00231
1.94976e-05 5.00234
1.98437e-05 5.00237
2.01939e-05 5.00239
2.05481e-05 5.00242
2.09065e-05 5.00245
2.1269e-05 5.00248
2.16357e-05 5.00251
2.20066e-05 5.00254
2.23817e-05 5.00256
2.2761e-05 5.00259
2.31446e-05 5.00262
2.35325e-05 5.00265
2.39246e-05 5.00268
2.43212e-05 5.00271
2.4722e-05 5.00274
2.51273e-05 5.00277
2.55369e-05 5.0028
2.5951e-05 5.00283
2.63696e-05 5.00286
2.67926e-05 5.00289
2.72201e-05 5.00292
2.76521e-05 5.00295
2.80887e-05 5.00298
2.85299e-05 5.00301
2.89756e-05 5.00305
2.9426e-05 5.00308
2.9881e-05 5.00311
3.03407e-05 5.00314
3.0805e-05 5.00317
3.12741e-05 5.0032
3.17479e-05 5.00324
3.22265e-05 5.00327
3.27099e-05 5.0033
3.3198e-05 5.00333
3.3691e-05 5.00337
3.41889e-05 5.0034
3.46916e-05 5.00343
3.51993e-05 5.00347
3.57119e-05 5.0035
3.62294e-05 5.00353
3.67519e-05 5.00357
3.72794e-05 5.0036
3.78119e-05 5.00364
3.83495e-05 5.00367
3.88921e-05 5.00371
3.94399e-05 5.00374
3.99927e-05 5.00378
4.05507e-05 5.00381
4.11139e-05 5.00385
4.16822e-05 5.00388
4.22558e-05 5.00392
4.28346e-05 5.00395
4.34186e-05 5.00399
4.4008e-05 5.00402
4.46026e-05 5.00406
4.52026e-05 5.0041
4.5808e-05 5.00413
4.64187e-05 5.00417
4.70348e-05 5.00421
4.76564e-05 5.00424
4.82834e-05 5.00428
4.89159e-05 5.00432
4.95538e-05 5.00436
5.01974e-05 5.00439
5.08464e-05 5.00443
5.1501e-05 5.00447
5.21612e-05 5.00451
5.28271e-05 5.00454
5.34985e-05 5.00458
5.41757e-05 5.00462
5.48585e-05 5.00466
5.5547e-05 5.0047
5.62413e-05 5.00474
5.69414e-05 5.00478
5.76472e-05 5.00482
5.83588e-05 5.00486
5.90763e-05 5.0049
5.97996e-05 5.00494
6.05288e-05 5.00498
6.12639e-05 5.00502
6.20049e-05 5.00506
6.27519e-05 5.0051
6.35048e-05 5.00514
6.42638e-05 5.00518
6.50288e-05 5.00522
6.57998e-05 5.00526
6.65769e-05 5.0053
6.736e-05 5.00534
6.81493e-05 5.00539
6.89448e-05 5.00543
6.97464e-05 5.00547
7.05542e-05 5.00551
7.13682e-05 5.00555
7.21884e-05 5.0056
7.30149e-05 5.00564
7.38477e-05 5.00568
7.46868e-05 5.00572
7.55322e-05 5.00577
7.6384e-05 5.00581
7.72422e-05 5.00585
7.81067e-05 5.0059
7.89777e-05 5.00594
7.98551e-05 5.00599
8.07391e-05 5.00603
8.16295e-05 5.00607
8.25264e-05 5.00612
8.34299e-05 5.00616
8.43399e-05 5.00621
8.52565e-05 5.00625
8.61798e-05 5.0063
8.71097e-05 5.00634
8.80462e-05 5.00639
8.89895e-05 5.00643
8.99395e-05 5.00648
9.08961e-05 5.00653
9.18596e-05 5.00657
9.28298e-05 5.00662
9.38069e-05 5.00666
9.47907e-05 5.00671
9.57815e-05 5.00676
9.67791e-05 5.0068
9.77836e-05 5.00685
9.8795e-05 5.0069
9.98134e-05 5.00695
0.000100839 5.00699
0.000101871 5.00704
0.00010291 5.00709
0.000103957 5.00714
0.00010501 5.00718
0.000106071 5.00723
0.000107139 5.00728
0.000108213 5.00733
0.000109295 5.00738
0.000110385 5.00743
0.000111481 5.00748
0.000112585 5.00753
0.000113696 5.00758
0.000114814 5.00762
0.000115939 5.00767
0.000117072 5.00772
0.000118212 5.00777
0.00011936 5.00782
0.000120515 5.00788
0.000121677 5.00793
0.000122847 5.00798
0.000124024 5.00803
0.000125209 5.00808
0.000126401 5.00813
0.000127601 5.00818
0.000128808 5.00823
0.000130023 5.00828
0.000131246 5.00834
0.000132476 5.00839
0.000133714 5.00844
0.00013496 5.00849
0.000136213 5.00854
0.000137474 5.0086
0.000138743 5.00865
0.00014002 5.0087
0.000141304 5.00876
0.000142596 5.00881
0.000143896 5.00886
0.000145204 5.00892
0.00014652 5.00897
0.000147844 5.00902
0.000149176 5.00908
0.000150515 5.00913
0.000151863 5.00919
0.000153219 5.00924
0.000154582 5.0093
0.000155954 5.00935
0.000157334 5.00941
0.000158722 5.00946
0.000160118 5.00952
0.000161523 5.00957
0.000162935 5.00963
0.000164356 5.00968
0.000165785 5.00974
0.000167222 5.0098
0.000168668 5.00985
0.000170121 5.00991
0.000171583 5.00997
0.000173054 5.01002
0.000174533 5.01008
0.00017602 5.01014
0.000177516 5.01019
0.00017902 5.01025
0.000180532 5.01031
0.000182053 5.01037
0.000183583 5.01043
0.000185121 5.01048
0.000186668 5.01054
0.000188223 5.0106
0.000189787 5.01066
0.00019136 5.01072
0.000192941 5.01078
0.000194531 5.01084
0.000196129 5.01089
0.000197737 5.01095
0.000199353 5.01101
0.000200977 5.01107
0.000202611 5.01113
0.000204254 5.01119
0.000205905 5.01125
0.000207565 5.01131
0.000209234 5.01137
0.000210912 5.01144
0.000212599 5.0115
0.000214295 5.01156
0.000216 5.01162
0.000217714 5.01168
0.000219437 5.01174
0.000221169 5.0118
0.00022291 5.01186
0.000224661 5.01193
0.00022642 5.01199
0.000228189 5.01205
0.000229966 5.01211
0.000231753 5.01218
0.000233549 5.01224
0.000235355 5.0123
0.000237169 5.01237
0.000238993 5.01243
0.000240827 5.01249
0.000242669 5.01256
0.000244522 5.01262
0.000246383 5.01268
0.000248254 5.01275
0.000250134 5.01281
0.000252024 5.01288
0.000253923 5.01294
0.000255832 5.01301
0.00025775 5.01307
0.000259678 5.01314
0.000261616 5.0132
0.000263563 5.01327
0.000265519 5.01333
0.000267486 5.0134
0.000269462 5.01346
0.000271448 5.01353
0.000273443 5.0136
0.000275448 5.01366
0.000277463 5.01373
0.000279488 5.0138
0.000281523 5.01386
0.000283567 5.01393
0.000285622 5.014
0.000287686 5.01406
0.00028976 5.01413
0.000291844 5.0142
0.000293938 5.01427
0.000296042 5.01433
0.000298156 5.0144
0.000300281 5.01447
0.000302415 5.01454
0.000304559 5.01461
0.000306713 5.01468
0.000308878 5.01475
0.000311053 5.01481
0.000313237 5.01488
0.000315433 5.01495
0.000317638 5.01502
0.000319853 5.01509
0.000322079 5.01516
0.000324315 5.01523
0.000326562 5.0153
0.000328818 5.01537
0.000331086 5.01544
0.000333363 5.01551
0.000335651 5.01559
0.000337949 5.01566
0.000340258 5.01573
0.000342578 5.0158
0.000344907 5.01587
0.000347248 5.01594
0.000349599 5.01601
0.00035196 5.01609
0.000354332 5.01616
0.000356715 5.01623
0.000359109 5.0163
0.000361513 5.01638
0.000363927 5.01645
0.000366353 5.01652
0.000368789 5.01659
0.000371236 5.01667
0.000373694 5.01674
0.000376163 5.01681
0.000378642 5.01689
0.000381133 5.01696
0.000383634 5.01704
0.000386146 5.01711
0.000388669 5.01719
0.000391203 5.01726
0.000393748 5.01733
0.000396304 5.01741
0.000398872 5.01748
0.00040145 5.01756
0.000404039 5.01764
0.000406639 5.01771
0.000409251 5.01779
0.000411873 5.01786
0.000414507 5.01794
0.000417152 5.01801
0.000419808 5.01809
0.000422476 5.01817
0.000425155 5.01824
0.000427845 5.01832
0.000430546 5.0184
0.000433259 5.01847
0.000435983 5.01855
0.000438718 5.01863
0.000441465 5.01871
0.000444224 5.01879
0.000446993 5.01886
0.000449775 5.01894
0.000452567 5.01902
0.000455372 5.0191
0.000458187 5.01918
0.000461015 5.01926
0.000463854 5.01933
0.000466705 5.01941
0.000469567 5.01949
0.000472441 5.01957
0.000475326 5.01965
0.000478224 5.01973
0.000481133 5.01981
0.000484054 5.01989
0.000486987 5.01997
0.000489931 5.02005
0.000492887 5.02013
0.000495856 5.02021
0.000498836 5.02029
0.000501828 5.02037
0.000504832 5.02046
0.000507848 5.02054
0.000510876 5.02062
0.000513915 5.0207
0.000516967 5.02078
0.000520031 5.02086
0.000523107 5.02095
0.000526196 5.02103
0.000529296 5.02111
0.000532408 5.02119
0.000535533 5.02128
0.00053867 5.02136
0.000541819 5.02144
0.00054498 5.02153
0.000548153 5.02161
0.000551339 5.02169
0.000554537 5.02178
0.000557748 5.02186
0.000560971 5.02194
0.000564206 5.02203
0.000567453 5.02211
0.000570713 5.0222
0.000573986 5.02228
0.000577271 5.02237
0.000580568 5.02245
0.000583878 5.02254
0.000587201 5.02262
0.000590536 5.02271
0.000593884 5.02279
0.000597244 5.02288
0.000600617 5.02297
0.000604003 5.02305
0.000607401 5.02314
0.000610812 5.02323
0.000614236 5.02331
0.000617673 5.0234
0.000621122 5.02349
0.000624584 5.02357
0.000628059 5.02366
0.000631547 5.02375
0.000635048 5.02383
0.000638561 5.02392
0.000642088 5.02401
0.000645627 5.0241
0.00064918 5.02419
0.000652745 5.02428
0.000656324 5.02436
0.000659915 5.02445
0.00066352 5.02454
0.000667138 5.02463
0.000670769 5.02472
0.000674413 5.02481
0.00067807 5.0249
0.00068174 5.02499
0.000685424 5.02508
0.000689121 5.02517
0.000692831 5.02526
0.000696554 5.02535
0.000700291 5.02544
0.000704041 5.02553
0.000707804 5.02562
0.000711581 5.02571
0.000715371 5.0258
0.000719174 5.02589
0.000722991 5.02599
0.000726822 5.02608
0.000730666 5.02617
0.000734523 5.02626
0.000738394 5.02635
0.000742279 5.02645
0.000746177 5.02654
0.000750089 5.02663
0.000754014 5.02672
0.000757954 5.02682
0.000761906 5.02691
0.000765873 5.027
0.000769853 5.0271
0.000773847 5.02719
0.000777855 5.02728
0.000781876 5.02738
0.000785912 5.02747
0.000789961 5.02757
0.000794024 5.02766
0.000798101 5.02775
0.000802192 5.02785
0.000806297 5.02794
0.000810416 5.02804
0.000814549 5.02813
0.000818696 5.02823
0.000822857 5.02832
0.000827032 5.02842
0.000831221 5.02852
0.000835424 5.02861
0.000839641 5.02871
0.000843873 5.0288
0.000848119 5.0289
0.000852378 5.029
0.000856653 5.02909
0.000860941 5.02919
0.000865244 5.02929
0.00086956 5.02939
0.000873892 5.02948
0.000878237 5.02958
0.000882597 5.02968
0.000886972 5.02978
0.000891361 5.02987
0.000895764 5.02997
0.000900182 5.03007
0.000904614 5.03017
0.00090906 5.03027
0.000913522 5.03037
0.000917998 5.03047
0.000922488 5.03057
0.000926993 5.03066
0.000931513 5.03076
0.000936047 5.03086
0.000940596 5.03096
0.00094516 5.03106
0.000949738 5.03116
0.000954331 5.03126
0.000958939 5.03136
0.000963562 5.03146
0.000968199 5.03157
0.000972852 5.03167
0.000977519 5.03177
0.000982201 5.03187
0.000986898 5.03197
0.00099161 5.03207
0.000996337 5.03217
0.00100108 5.03228
0.00100584 5.03238
0.00101061 5.03248
0.0010154 5.03258
0.0010202 5.03268
0.00102501 5.03279
0.00102985 5.03289
0.00103469 5.03299
0.00103956 5.0331
0.00104444 5.0332
0.00104933 5.0333
0.00105424 5.03341
0.00105916 5.03351
0.0010641 5.03361
0.00106905 5.03372
0.00107402 5.03382
0.00107901 5.03393
0.00108401 5.03403
0.00108902 5.03414
0.00109406 5.03424
0.0010991 5.03435
0.00110416 5.03445
0.00110924 5.03456
0.00111433 5.03466
0.00111944 5.03477
0.00112457 5.03488
0.00112971 5.03498
0.00113486 5.03509
0.00114003 5.03519
0.00114522 5.0353
0.00115042 5.03541
0.00115564 5.03551
0.00116088 5.03562
0.00116613 5.03573
0.00117139 5.03584
0.00117667 5.03594
0.00118197 5.03605
0.00118728 5.03616
0.00119261 5.03627
0.00119796 5.03637
0.00120332 5.03648
0.00120869 5.03659
0.00121409 5.0367
0.0012195 5.03681
0.00122492 5.03692
0.00123036 5.03703
0.00123582 5.03714
0.00124129 5.03725
0.00124678 5.03736
0.00125229 5.03746
0.00125781 5.03757
0.00126334 5.03768
0.0012689 5.0378
0.00127447 5.03791
0.00128005 5.03802
0.00128566 5.03813
0.00129128 5.03824
0.00129691 5.03835
0.00130256 5.03846
0.00130823 5.03857
0.00131392 5.03868
0.00131962 5.03879
0.00132533 5.03891
0.00133107 5.03902
0.00133682 5.03913
0.00134258 5.03924
0.00134837 5.03936
0.00135417 5.03947
0.00135998 5.03958
0.00136582 5.03969
0.00137167 5.03981
0.00137753 5.03992
0.00138342 5.04003
0.00138932 5.04015
0.00139523 5.04026
0.00140117 5.04037
0.00140712 5.04049
0.00141308 5.0406
0.00141907 5.04072
0.00142507 5.04083
0.00143108 5.04095
0.00143712 5.04106
0.00144317 5.04118
0.00144924 5.04129
0.00145532 5.04141
0.00146142 5.04152
0.00146754 5.04164
0.00147368 5.04175
0.00147983 5.04187
0.001486 5.04199
0.00149219 5.0421
0.0014984 5.04222
0.00150462 5.04234
0.00151086 5.04245
0.00151711 5.04257
0.00152339 5.04269
0.00152968 5.0428
0.00153598 5.04292
0.00154231 5.04304
0.00154865 5.04316
0.00155501 5.04327
0.00156139 5.04339
0.00156778 5.04351
0.00157419 5.04363
0.00158062 5.04375
0.00158707 5.04387
0.00159354 5.04399
0.00160002 5.0441
0.00160652 5.04422
0.00161303 5.04434
0.00161957 5.04446
0.00162612 5.04458
0.00163269 5.0447
0.00163928 5.04482
0.00164588 5.04494
0.00165251 5.04506
0.00165915 5.04518
0.0016658 5.0453
0.00167248 5.04542
0.00167917 5.04554
0.00168589 5.04567
0.00169262 5.04579
0.00169936 5.04591
0.00170613 5.04603
0.00171291 5.04615
0.00171971 5.04627
0.00172653 5.0464
0.00173337 5.04652
0.00174022 5.04664
0.0017471 5.04676
0.00175399 5.04689
0.0017609 5.04701
0.00176782 5.04713
0.00177477 5.04725
0.00178173 5.04738
0.00178872 5.0475
0.00179572 5.04763
0.00180273 5.04775
0.00180977 5.04787
0.00181682 5.048
0.0018239 5.04812
0.00183099 5.04825
0.0018381 5.04837
0.00184523 5.0485
0.00185237 5.04862
0.00185954 5.04875
0.00186672 5.04887
0.00187392 5.049
0.00188114 5.04912
0.00188838 5.04925
0.00189564 5.04937
0.00190291 5.0495
0.00191021 5.04963
0.00191752 5.04975
0.00192485 5.04988
0.0019322 5.05001
0.00193957 5.05013
0.00194696 5.05026
0.00195437 5.05039
0.00196179 5.05051
0.00196923 5.05064
0.0019767 5.05077
0.00198418 5.0509
0.00199168 5.05102
0.0019992 5.05115
0.00200673 5.05128
0.00201429 5.05141
0.00202187 5.05154
0.00202946 5.05167
0.00203708 5.0518
0.00204471 5.05192
0.00205236 5.05205
0.00206003 5.05218
0.00206772 5.05231
0.00207543 5.05244
0.00208316 5.05257
0.0020909 5.0527
0.00209867 5.05283
0.00210645 5.05296
0.00211426 5.05309
0.00212208 5.05322
0.00212993 5.05336
0.00213779 5.05349
0.00214567 5.05362
0.00215357 5.05375
0.00216149 5.05388
0.00216943 5.05401
0.00217739 5.05414
0.00218537 5.05428
0.00219337 5.05441
0.00220138 5.05454
0.00220942 5.05467
0.00221748 5.05481
0.00222555 5.05494
0.00223365 5.05507
0.00224176 5.0552
0.0022499 5.05534
0.00225805 5.05547
0.00226623 5.0556
0.00227442 5.05574
0.00228263 5.05587
0.00229087 5.05601
0.00229912 5.05614
0.00230739 5.05627
0.00231568 5.05641
0.002324 5.05654
0.00233233 5.05668
0.00234068 5.05681
0.00234905 5.05695
0.00235744 5.05708
0.00236585 5.05722
0.00237429 5.05735
0.00238274 5.05749
0.00239121 5.05763
0.0023997 5.05776
0.00240821 5.0579
0.00241674 5.05803
0.0024253 5.05817
0.00243387 5.05831
0.00244246 5.05845
0.00245107 5.05858
0.0024597 5.05872
0.00246836 5.05886
0.00247703 5.05899
0.00248572 5.05913
0.00249444 5.05927
0.00250317 5.05941
0.00251192 5.05955
0.0025207 5.05968
0.00252949 5.05982
0.00253831 5.05996
0.00254714 5.0601
0.002556 5.06024
0.00256488 5.06038
0.00257377 5.06052
0.00258269 5.06066
0.00259163 5.0608
0.00260059 5.06094
0.00260957 5.06108
0.00261857 5.06122
0.00262759 5.06136
0.00263663 5.0615
0.00264569 5.06164
0.00265477 5.06178
0.00266388 5.06192
0.002673 5.06206
0.00268214 5.0622
0.00269131 5.06234
0.0027005 5.06248
0.0027097 5.06263
0.00271893 5.06277
0.00272818 5.06291
0.00273745 5.06305
0.00274674 5.06319
0.00275605 5.06334
0.00276539 5.06348
0.00277474 5.06362
0.00278412 5.06376
0.00279351 5.06391
0.00280293 5.06405
0.00281237 5.06419
0.00282183 5.06434
0.00283131 5.06448
0.00284081 5.06463
0.00285033 5.06477
0.00285988 5.06491
0.00286944 5.06506
0.00287903 5.0652
0.00288863 5.06535
0.00289826 5.06549
0.00290791 5.06564
0.00291759 5.06578
0.00292728 5.06593
0.00293699 5.06607
0.00294673 5.06622
0.00295649 5.06636
0.00296627 5.06651
0.00297607 5.06666
0.00298589 5.0668
0.00299573 5.06695
0.0030056 5.0671
0.00301549 5.06724
0.00302539 5.06739
0.00303532 5.06754
0.00304528 5.06768
0.00305525 5.06783
0.00306524 5.06798
0.00307526 5.06813
0.0030853 5.06827
0.00309536 5.06842
0.00310544 5.06857
0.00311555 5.06872
0.00312567 5.06887
0.00313582 5.06902
0.00314599 5.06916
0.00315618 5.06931
0.0031664 5.06946
0.00317663 5.06961
0.00318689 5.06976
0.00319717 5.06991
0.00320747 5.07006
0.00321779 5.07021
0.00322814 5.07036
0.00323851 5.07051
0.0032489 5.07066
0.00325931 5.07081
0.00326974 5.07096
0.0032802 5.07111
0.00329068 5.07126
